Date,Open,Close/Last,High,Low
10/27/2022,20745.4,20259.2,20326.8,20201.6
10/26/2022,20252.9,20742.9,20836,20646.2
10/25/2022,19341.4,20269.4,20299.1,20062.9
10/24/2022,19391.2,19343.9,19359.3,19251
10/23/2022,19198.6,19393,19588.6,19350.1
10/22/2022,19155.3,19198,19218.6,19168.6
10/21/2022,19049.9,19135.2,19178.7,19116.1
10/20/2022,19052.1,19054.3,19122.9,19003.9
10/19/2022,19291.5,19039.8,19163,18935.6
10/18/2022,19491.7,19291.4,19692.9,19102.8
10/17/2022,19204.7,19555.5,19617.2,19487.5
10/16/2022,19110.6,19197.8,19307.2,19164.7
10/15/2022,19194.3,19123.9,19162.6,19066
10/14/2022,19815.7,19209.2,19218.7,19138.3
10/13/2022,19087.6,19825.5,19933.9,19342.4
10-12-2022,19048.9,19099.7,19168.4,19039.9
10-11-2022,19044.3,19052.6,19127.3,19031.3
10-10-2022,19451.1,19049.5,19134.6,18962.7
10-09-2022,19373.4,19448.4,19520.7,19408.9
10-08-2022,19507.2,19344.1,19450,19334.3
10-07-2022,19981.9,19539.7,19612.2,19516.8
10-06-2022,20361.4,19998.9,20051.4,19947.8
10-05-2022,20188.3,20331.7,20436.7,20145.4
10-04-2022,19598.4,20199.9,20353.8,20163.4
10-03-2022,19163.9,19581.2,19709.8,19506.4
10-02-2022,19310.5,19179.2,19251,19001.3
10-01-2022,19414.5,19309.4,19342.5,19250.1
09/30/2022,19397.2,19402.5,19480.3,19362.2
09/29/2022,19504.2,19343.9,19688.5,19325
09/28/2022,18742.2,19528.7,19587.8,19316
09/27/2022,20103.3,18692,19232.3,18505.3
09/26/2022,18875.4,20119.9,20287.3,19194.5
09/25/2022,19053.1,18866.5,18943.1,18735
09/24/2022,19122.8,19042.9,19051.2,18914.3
09/23/2022,19384.8,19098.5,19310.6,19048.2
09/22/2022,18686.6,19408.3,19463.5,19236.3
09/21/2022,19023.7,18703.8,18772.4,18371
09/20/2022,19364.8,19013.7,19052,18843.9
09/19/2022,18772.6,19356.8,19626.3,19183.9
09/18/2022,19995,18806.8,19508.5,18712.8
09/17/2022,19879.5,19956.2,20113.7,19956
09/16/2022,19745,19893.1,20055.8,19774.2
09/15/2022,20029.4,19737.5,19799.3,19602.3
09/14/2022,20320,20025.5,20265.5,19942.8
09/13/2022,22231.6,20351.8,20503.7,20069
09-12-2022,21654,22218.7,22431.3,22072.6
09-11-2022,21545.9,21612.1,22296.4,21581.6
09-10-2022,21311.9,21518.5,21679.6,21472.3
09-09-2022,19925.2,21317.8,21380.7,21170.4
09-08-2022,19218.9,19838.5,19851.9,19294.1
09-07-2022,18739.4,19228.4,19376.6,19169.6
09-06-2022,19781.8,18722.1,18866.7,18548.4
09-05-2022,19882.5,19761.9,20169.3,19687.4
09-04-2022,19773.4,19896.2,20042.9,19818.6
09-03-2022,19897.1,19761.7,19855.4,19756.7
09-02-2022,20166.2,19902.8,20043.8,19875.9
09-01-2022,20015.8,20183.9,20232.5,19960.6
08/31/2022,20408,20007.8,20202.7,19931
08/30/2022,20267.9,20389.3,20435.5,19793.4
08/29/2022,19858,20257.7,20295.6,20120.9
08/28/2022,19996.6,19844.7,19931.4,19551.2
08/27/2022,20206.8,19999.1,20134.1,19927.8
08/26/2022,21554.4,20238.9,20343.6,20144.7
08/25/2022,21328.8,21521.6,21632.5,21324.7
08/24/2022,21259.4,21468.2,21632.5,21324.7
08/23/2022,21229.7,21239.8,21551.1,21171.1
08/22/2022,21419,21285.7,21458.2,21271.2
08/21/2022,21250.8,21380.6,21489.9,21077.4
08/20/2022,21146.8,21186.6,21322.4,21126.1
08/19/2022,22814,21135.4,21170.7,20813.5
08/18/2022,23457.8,22783.2,23202.3,22718.2
08/17/2022,23988.2,23447.6,23512.3,23297.7
08/16/2022,24045.7,24018.2,24077,23834.6
08/15/2022,24920.6,24101.5,24240.8,23858.9
08/14/2022,24602.8,24832.1,25205.7,24193.8
08/13/2022,24666.5,24589.3,24623.4,24352.9
08-12-2022,24008.3,24744.9,24787.5,24337.5
08-11-2022,24268.1,23997.1,24090,23765.2
08-10-2022,22913.8,24353.8,24481.3,23923.3
08-09-2022,23833.5,22876.6,23150.5,22714.7
08-08-2022,23305.4,23813.3,23866.2,23636.4
08-07-2022,22990.5,23307,23339.8,23160.6
08-06-2022,23266.8,22999.6,23048,22852.3
08-05-2022,23050.6,23202.8,23344.4,23167
08-04-2022,23073.1,23158.2,23188.4,22593.5
08-03-2022,22842.6,23069.8,23214.5,22794.4
08-02-2022,22853.6,22852.4,23060,22698.6
08-01-2022,23375.4,22876.7,23412.7,22790.9
07/31/2022,23741.9,23361,23459.1,23265.9
07/30/2022,23801.6,23706.7,23864.6,23548.9
07/29/2022,23918.9,23813.7,23956.5,23698
07/28/2022,23120.7,23924,23938.7,23711.8
07/27/2022,21074.1,23139.2,23418.2,22714.1
07/26/2022,21144.8,21068.7,21279.8,21047.5
07/25/2022,21863.6,21143.6,21322.3,20916.6
07/24/2022,22332,21802.8,22653.3,21802.7
07/23/2022,22838.2,22333.2,22664.6,22311
07/22/2022,22912.3,22883.4,22896,22591.3
07/21/2022,22774.2,22910.9,23344.4,22873.6
07/20/2022,23434.3,22841.5,23403.8,22680.9
07/19/2022,21891.7,23430.7,23502,22965.9
07/18/2022,21296.7,21835.6,22910.2,21835.6
07/17/2022,21324.6,21265.2,21360.8,20770.6
07/16/2022,20744.5,21344.5,21445.1,21091.8
07/15/2022,20614,20757.6,20857.4,20617.4
07/14/2022,20224.6,20547.4,20811.3,20393.4
07/13/2022,19468.9,20221.4,20405.5,20187.9
07-12-2022,19941.1,19475.1,19544.6,19267.3
07-11-2022,20547.9,19924.2,19993.7,19794.8
07-10-2022,21297.3,20615.7,20855,20467.6
07-09-2022,21608.9,21298.5,21599.2,21190.7
07-08-2022,22121.5,21603.8,21681.3,21440.2
07-07-2022,20473.8,22102,22482.1,21580.9
07-06-2022,19942,20460.6,20584.2,20390.7
07-05-2022,20301.9,19948,20360.7,19785.3
07-03-2022,19235.2,19078,19342.5,18794.4
07-02-2022,19119.1,19273.8,19297.3,19172.6
07-01-2022,19733.7,19103.7,19369.2,19067.7
06/30/2022,20072.4,19854.4,20785.6,19668.6
06/29/2022,20291,20064.8,20155.1,19955.1
06/28/2022,20731.9,20240.5,20384.2,20180.5
06/27/2022,21173.9,20718.4,20862.8,20538
06/26/2022,21425.2,21132.9,21178.6,20937.3
06/25/2022,21296.1,21419.2,21531.1,21293.8
06/24/2022,21068.9,21320.3,21373.2,21132.7
06/23/2022,20210.3,21069.2,21316,20982.2
06/22/2022,20312.8,20259.8,20578.7,19907.5
06/21/2022,20611.9,20277.3,20720.2,20276.2
06/20/2022,19990.2,20637.4,20764.8,20371.7
06/19/2022,18276.9,20078.6,20607.1,19658.8
06/18/2022,20429.8,18462.4,19169.5,18230.1
06/17/2022,20375,20420.4,20744.7,20311
06/16/2022,22205.1,20395.9,21017.6,20244.1
06/15/2022,21448,22213,22942.1,22187.8
06/14/2022,22099.2,21648.5,22254.6,21545.8
06/13/2022,25533.1,22022.8,22771.4,20860.9
06-12-2022,27573.1,25522.6,26857.6,24978.3
06-11-2022,29268.7,27622.2,28534.8,27313.1
06-10-2022,30116.2,29268.5,29304.3,29046.4
06-09-2022,30290,30159.6,30325.6,29663.2
06-08-2022,30009.4,30271.8,30317.3,30070.9
06-07-2022,29572.5,30095.8,31312.1,29879
06-06-2022,31248,29567.6,31370.3,29235
06-05-2022,29755.6,31193.9,31222.9,29888.6
06-04-2022,29564.4,29746.8,29890.6,29684
06-03-2022,30543.2,29565,29758,29493.2
06-02-2022,29814.9,30486.2,30674.8,30367.7
06-01-2022,31801.2,29716.8,29890.9,29620.7
05/31/2022,31689,31631,31969.9,31627.9
05/30/2022,29149.5,30598.9,30833.7,29307.2
05/29/2022,28901.1,30301.8,30375.3,29307.2
05/28/2022,28694.9,28939.3,29041.2,28838.7
05/27/2022,28983.3,28789.8,28826.4,28537.2
05/26/2022,29808.2,29045.8,29377.1,28848.8
05/25/2022,30179.2,29787.1,29868.9,29518
05/24/2022,29301.9,30162.7,30191.9,29551
05/23/2022,30157.8,29281,29310.6,29069.3
05/22/2022,29352.7,30149.6,30423.7,30059.8
05/21/2022,29250.2,29360.2,29535.3,29360.2
05/20/2022,30168.6,29187.4,29328.1,28953.9
05/19/2022,29180.6,30209.3,30735.1,30126.2
05/18/2022,29834.8,29202.1,29281.8,28682.1
05/17/2022,30361.1,29840.9,30687.9,29802.4
05/16/2022,30312.8,30426.4,30488.1,29804.3
05/15/2022,29722.1,30298,31312.4,30211.2
05/14/2022,29568.9,29700.5,30226.3,29554.4
05/13/2022,30567.5,29540.2,29788.8,29223.9
05-12-2022,28383.7,30636.3,30713.2,28755
05-11-2022,31204.8,28757.2,30136.7,28503.5
05-10-2022,30655.3,31290.5,31661,30652.7
05-09-2022,33557,30665.4,31380.7,29831
05-08-2022,34478,33582,34227,33296
05-07-2022,35813,34461,35497,34228
05-06-2022,36431,35866,36051,35757
05-05-2022,39736,36405,36646,36155
05-04-2022,38017,39727,39791,39555
05-03-2022,38500,38004,38098,37660
05-02-2022,38705,38523,38603,38312
05-01-2022,38045,38699,38807,38387
04/30/2022,38652,38005,38077,37397
04/29/2022,39512,38649,38775,38549
04/28/2022,39345,39487,39919,39299
04/27/2022,38333,39352,39698,39164
04/26/2022,40549,38379,38476,37869
04/25/2022,39254,40536,40724,40398
04/24/2022,39787,39255,39505,38695
04/23/2022,39464,39801,39829,39421
04/22/2022,40502,39441,39852,39433
04/21/2022,41711,40549,40655,40258
04/20/2022,41409,41669,41780,41339
04/19/2022,40701,41359,41550,41235
04/18/2022,39820,40710,41271,40613
04/17/2022,40424,40430,40531,40129
04/16/2022,40425,40299,40432,40129
04/15/2022,40208,40432,40691,40414
04/14/2022,41332,40155,40173,39781
04/13/2022,40071,41314,41494,41062
04-12-2022,39717,40095,40267,39581
04-11-2022,42108,39695,39845,39293
04-10-2022,42783,42079,42418,41791
04-09-2022,42391,42786,42893,42605
04-08-2022,43612,42419,42468,42129
04-07-2022,43326,43572,43697,43304
04-06-2022,45180,43297,43559,42747
04-05-2022,46654,45228,45512,44417
04-04-2022,46025,46622,46788,46430
04-03-2022,45962,46110,46442,45772
04-02-2022,46366,46201,47212,45641
04-01-2022,44597,46541,47212,46096
03/31/2022,47100,44525,45652,44261
03/30/2022,47470,47109,47438,46980
03/29/2022,47347,47475,47475,46601
03/28/2022,47060,47350,47631,47087
03/27/2022,44739,47016,47561,46672
03/26/2022,44425,44652,44950,44511
03/25/2022,43984,44380,44471,44090
03/24/2022,42738,43969,44400,43883
03/23/2022,42118,42797,43284,42683
03/22/2022,42257,42145,42552,41930
03/21/2022,40855,42263,42490,40893
03/20/2022,41961,40887,41471,40530
03/19/2022,41804.4,41988,42301,41804
03/18/2022,40528.3,41575.3,41998.4,41529.6
03/17/2022,41006.2,40498.2,40935.6,40272.9
03/16/2022,39160.8,41003.8,41379.8,40825.1
03/15/2022,38773.8,39177.4,41701.6,38996.6
03/14/2022,38172.4,38729.5,39786.1,38658
03/13/2022,39189.3,38109.1,38294.7,37613.6
03-12-2022,39093.5,39181.1,39272.3,38733.1
03-11-2022,38515.4,39188.2,39289.9,38666.5
03-10-2022,39543.1,38491,39431.9,38236.4
03-09-2022,41637,39648,42029.1,39466.2
03-08-2022,38558,41623.2,41793.9,38663.3
03-07-2022,37931.7,38487.5,38935,37886.6
03-06-2022,39468.9,37951.3,38543.2,37597.7
03-03-2022,43912.8,42449.2,44077.2,41840.8
03-02-2022,44252.7,43300.1,44041.7,43258.7
03-01-2022,43350,44336.6,44730.7,43857.6
02/28/2022,37818.6,43331.5,43638.6,42890.9
02/27/2022,38610.6,37827.8,38336.3,37458.9
02/26/2022,39420,38608.2,39255,38230.9
02/25/2022,38927.2,39443.6,40094.5,39166.3
02/24/2022,34912.1,38756.5,38991,38167
02/23/2022,37760.5,35078.8,37417.3,34594.1
02/22/2022,36576.5,37982.8,38329.9,37598.7
02/21/2022,38935.8,36714.9,37421.1,36399.6
02/20/2022,39533.9,39234,39320.6,38226.8
02/19/2022,40140,39622.6,40120.3,39588.5
02/18/2022,40693.8,40169.6,40284,39940.6
02/17/2022,43635,40652.1,40928.6,40318
02/16/2022,43900.1,43692.1,44167.1,43376.3
02/15/2022,43492.8,43852.7,44552.9,43692.2
02/14/2022,41967.6,43483.8,43732.5,42460.1
02/13/2022,42207.6,41909.3,42170.6,41591.3
02-12-2022,42291,42202.7,42495.3,42080
02-11-2022,43108,42275.7,42480.7,42179.9
02-10-2022,43802.1,43052.3,43705.9,42643.7
02-09-2022,43469.5,43607.8,44398.2,43594.8
02-08-2022,44370.6,43555.2,44305.3,43202.1
02-07-2022,42839.2,44287.8,44304.4,43585.5
02-06-2022,41551.6,42793.1,42922.9,41695.4
02-05-2022,41467.3,41521.7,41641.2,41321.1
02-04-2022,37301.6,41450.2,41873.6,41201.1
02-03-2022,36915.5,37334.7,37420.8,37041.1
02-02-2022,38469,36961.3,37043.1,36773.4
02-01-2022,38564.9,38467.8,38853.8,38399.7
01/31/2022,36915.8,38539.1,38644.7,38189.4
01/30/2022,38120.7,36958.5,37923.8,36672.8
01/29/2022,37834.2,38040.5,38274.7,37796.4
01/28/2022,37214,37844.5,37977,37465.4
01/27/2022,35947.3,37151.3,37452.8,36662.4
01/26/2022,37784.3,35905.8,37067.9,35543.2
01/25/2022,33701.2,36391.9,36717.6,35729.3
01/24/2022,35121.4,36013.2,36691.3,35976.4
01/23/2022,35227.4,35095.6,36268.6,35095.6
01/22/2022,36286.7,35245.4,35516.8,34821.4
01/21/2022,38809.5,36303.9,36749.8,36082.4
01/20/2022,41902.4,38853.1,41104.6,38300.8
01/19/2022,41715.7,41929.2,42072.7,41658.9
01/18/2022,42041.6,41705.1,42492,41609.5
01/17/2022,42623.5,42026.6,42420.3,41931.5
01/16/2022,43035.1,42721.7,43179.6,42610.7
01/15/2022,42937.5,43069.7,43150,42873.1
01/14/2022,42687.5,42878.6,43179,42759.6
01/13/2022,43632.1,42747.6,42824.4,42380.9
01-12-2022,42628.4,43618.7,44039.1,43437.3
01-11-2022,42325.5,42576.5,42968.4,42476.7
01-10-2022,42198.5,42191,42377.3,41582
01-09-2022,41809.4,42346.2,42764.4,41260.9
01-08-2022,41902.2,41976.8,42168.4,41396.8
01-07-2022,41656.7,41950.2,42226.8,41551.3
01-06-2022,43051,41628.5,43127.7,41070
01-05-2022,46398.9,42947.9,43772.3,42615.8
01-04-2022,46096.5,46439.5,46536.5,45750.1
01-03-2022,46825.2,46069.1,46517.6,45967.2
01-02-2022,46919.1,46819.5,47292,46740.9
01-01-2022,46709.5,47043.6,47753.3,47043.6
12/31/2021,47204.7,46762.2,46925.4,46217.5
12/30/2021,46503.3,47315.3,47451.6,46835.4
12/29/2021,48006.7,46773,46922,46003
12/28/2021,49821.4,47862.4,48121.7,47484.8
12/27/2021,51012.7,49151.8,50703.8,48743.7
12/26/2021,49701.7,51003.8,51129.7,50459
12/25/2021,50836.9,49819.5,50663.2,49631.7
12/24/2021,51038.4,50890.6,51131.9,50633.8
12/23/2021,48371.2,51052,51521.4,50657.1
12/22/2021,49227,48475.2,48723.4,48089.3
12/21/2021,48577,49302.3,49540.3,48617.7
12/20/2021,46990.8,48589.7,48797.6,46654
12/19/2021,47322.3,47133.6,48068.4,46438.4
12/18/2021,46418.4,48000.5,48068.4,46438.4
12/17/2021,47925.9,46421.2,46493.4,45513.4
12/16/2021,48756.4,47915.7,47997.2,47500.5
12/15/2021,48243.2,48788.9,49256.4,48603.9
12/14/2021,47007,48249.7,48670,47868.7
12/13/2021,49041.3,46988.2,47210.1,46338.3
12-12-2021,48864,49007.3,50196.1,48483.9
12-11-2021,48546.4,48922.7,49652.7,48917.4
12-10-2021,48205.8,48434.8,48669.8,46834
12-09-2021,49819.8,48234.5,48751.2,47473.8
12-08-2021,50230.2,49730.4,50790.2,49501.1
12-07-2021,50916.3,50189.3,50799.1,50090.9
12-06-2021,49004.9,50907.7,51351.1,50378.7
12-05-2021,48957.6,49059,49457.2,48317.2
12-04-2021,55320.6,48367.5,53847.2,42587.8
12-03-2021,56598.7,51422.3,53847.2,51422.3
12-02-2021,56509.6,56546.4,56752.2,56116.3
12-01-2021,57081.6,56496.9,57377.5,55807.9
11/30/2021,57209.6,57078.1,57671.5,56715
11/29/2021,57263.2,57219.4,57961.1,56819.6
11/28/2021,54045,57371.9,58228.5,57157.7
11/27/2021,54496.1,53998,54804.3,53735.5
11/26/2021,57900.3,54553.2,54622.7,53654.3
